zaman,kur,alis,satis
1746597370,NOK,3.7148,3.8784
1746597370,SEK,3.9559,4.1873
1746597370,CAD,27.4891,29.0956
1746597370,AUD,24.3299,26.2606
1746597370,DKK,5.7991,6.0787
1746597370,XAU,4118.2893,4304.7897
1746597370,XAG,39.9355,42.5429
1746597370,XPD,1131.1933,1304.8166
1746597370,XPT,1186.4548,1287.0677
1746598492,USD,38.1569,39.0437
1746598492,EUR,43.3795,44.4208
1746598492,GBP,50.9737,52.194
1746598492,JPY,0.2684,0.2748
1746598492,SAR,10.279,10.4832
1746598492,CHF,46.6009,47.6694
1746598492,NOK,3.741,3.8241
1746598492,SEK,4.0074,4.1007
1746598492,CAD,27.8419,28.5487
1746598492,AUD,24.8704,25.5836
1746598492,DKK,5.8546,5.987
1746598492,XAU,4154.5705,4249.0119
1746598492,XAG,40.3338,41.8418
1746598492,XPD,1174.2267,1253.8891
1746598492,XPT,1213.1276,1253.3564
1746600190,USD,38.1549,39.0437
1746600190,EUR,43.3965,44.4362
1746600190,GBP,50.9942,52.2017
1746600190,JPY,0.2686,0.275
1746600190,SAR,10.2787,10.4832
1746600190,CHF,46.6325,47.6751
1746600190,NOK,3.7403,3.8232
1746600190,SEK,4.0066,4.0997
1746600190,CAD,27.8405,28.5508
1746600190,AUD,24.8614,25.5913
1746600190,DKK,5.8571,5.9896
1746600190,XAU,4150.3189,4245.332
1746600190,XAG,40.3818,41.8611
1746600190,XPD,1173.7296,1253.4566
1746600190,XPT,1211.9459,1250.3793
1746600883,USD,38.1574,39.0452
1746600883,EUR,43.407,44.4495
1746600883,GBP,50.9937,52.2153
1746600883,JPY,0.2687,0.275
1746600883,SAR,10.2794,10.4836
1746600883,CHF,46.6525,47.7169
1746600883,NOK,3.7418,3.8244
1746600883,SEK,4.0038,4.1008
1746600883,CAD,27.8423,28.5559
1746600883,AUD,24.8631,25.5769
1746600883,DKK,5.8585,5.991
1746600883,XAU,4152.04,4247.2361
1746600883,XAG,40.3729,41.8666
1746600883,XPD,1172.9034,1251.7899
1746600883,XPT,1211.3457,1249.7436
1746601219,USD,38.1574,39.0447
1746601219,EUR,43.3877,44.4335
1746601219,GBP,50.9821,52.2069
1746601219,JPY,0.2687,0.275
1746601219,SAR,10.2794,10.4835
1746601219,CHF,46.6469,47.7105
1746601219,NOK,3.7392,3.8271
1746601219,SEK,4.0017,4.0985
1746601219,CAD,27.8403,28.5495
1746601219,AUD,24.8476,25.5727
1746601219,DKK,5.856,5.9883
1746601219,XAU,4152.2946,4246.788
1746601219,XAG,40.3729,41.8815
1746601219,XPD,1172.7414,1252.4189
1746601219,XPT,1208.1284,1253.5968
1746602333,USD,38.1579,39.0447
1746602333,EUR,43.3574,44.3987
1746602333,GBP,50.9365,52.1413
1746602333,JPY,0.2683,0.2746
1746602333,SAR,10.2795,10.4835
1746602333,CHF,46.6078,47.6706
1746602333,NOK,3.7357,3.8222
1746602333,SEK,3.9977,4.0905
1746602333,CAD,27.8285,28.5393
1746602333,AUD,24.8171,25.5418
1746602333,DKK,5.8517,5.9842
1746602333,XAU,4154.8023,4249.6301
1746602333,XAG,40.3078,41.7966
1746602333,XPD,1171.9118,1252.5849
1746602333,XPT,1208.6186,1253.3188
1746603101,USD,38.1594,39.0452
1746603101,EUR,43.3398,44.3761
1746603101,GBP,50.9308,52.1496
1746603101,JPY,0.2681,0.2745
1746603101,SAR,10.2796,10.4836
1746603101,CHF,46.5586,47.6143
1746603101,NOK,3.7394,3.8221
1746603101,SEK,3.9985,4.0918
1746603101,CAD,27.8377,28.5457
1746603101,AUD,24.8373,25.5614
1746603101,DKK,5.8492,5.9814
1746603101,XAU,4148.796,4243.6295
1746603101,XAG,40.267,41.7546
1746603101,XPD,1173.5548,1254.2767
1746603101,XPT,1209.3602,1247.697
1746603682,USD,38.1594,39.0452
1746603682,EUR,43.3321,44.3839
1746603682,GBP,50.9385,52.1535
1746603682,JPY,0.2679,0.2744
1746603682,SAR,10.2799,10.4836
1746603682,CHF,46.5417,47.5972
1746603682,NOK,3.7343,3.8208
1746603682,SEK,3.998,4.0906
1746603682,CAD,27.8458,28.5539
1746603682,AUD,24.8335,25.5498
1746603682,DKK,5.8489,5.9819
1746603682,XAU,4150.451,4244.6682
1746603682,XAG,40.2747,41.7816
1746603682,XPD,1175.5185,1255.1533
1746603682,XPT,1210.3555,1248.6894
1746604006,USD,38.1594,39.0452
1746604006,EUR,43.3669,44.4032
1746604006,GBP,50.9578,52.1728
1746604006,JPY,0.2681,0.2745
1746604006,SAR,10.2799,10.4836
1746604006,CHF,46.553,47.6086
1746604006,NOK,3.7415,3.8239
1746604006,SEK,4.0034,4.0958
1746604006,CAD,27.8498,28.5539
1746604006,AUD,24.8489,25.5614
1746604006,DKK,5.8529,5.9849
1746604006,XAU,4147.8932,4242.1969
1746604006,XAG,40.2631,41.7701
1746604006,XPD,1175.368,1255.0066
1746604006,XPT,1207.3348,1252.0644
1746604363,USD,38.1579,39.0452
1746604363,EUR,43.3613,44.3993
1746604363,GBP,50.9558,52.1844
1746604363,JPY,0.268,0.2744
1746604363,SAR,10.2795,10.4836
1746604363,CHF,46.5286,47.5915
1746604363,NOK,3.7426,3.8254
1746604363,SEK,4,4.0971
1746604363,CAD,27.8487,28.558
1746604363,AUD,24.8479,25.5614
1746604363,DKK,5.8518,5.9842
1746604363,XAU,4143.6842,4238.0573
1746604363,XAG,40.2808,41.7662
1746604363,XPD,1175.2488,1254.9293
1746604363,XPT,1207.9281,1251.8906
1746604693,USD,38.1579,39.0447
1746604693,EUR,43.342,44.3949
1746604693,GBP,50.9288,52.1606
1746604693,JPY,0.2681,0.2744
1746604693,SAR,10.2795,10.4835
1746604693,CHF,46.5173,47.5739
1746604693,NOK,3.7431,3.8251
1746604693,SEK,3.9991,4.095
1746604693,CAD,27.8467,28.5576
1746604693,AUD,24.8364,25.5572
1746604693,DKK,5.8501,5.983
1746604693,XAU,4146.917,4241.2392
1746604693,XAG,40.2847,41.7927
1746604693,XPD,1175.7811,1255.4501
1746604693,XPT,1208.5453,1252.9365
1746606025,USD,38.1559,39.0432
1746606025,EUR,43.3513,44.4048
1746606025,GBP,50.9377,52.1586
1746606025,JPY,0.2677,0.2741
1746606025,SAR,10.279,10.4831
1746606025,CHF,46.4923,47.5494
1746606025,NOK,3.7405,3.8231
1746606025,SEK,4.0008,4.0933
1746606025,CAD,27.8473,28.5565
1746606025,AUD,24.8196,25.5408
1746606025,DKK,5.8517,5.9843
1746606025,XAU,4145.3583,4240.0304
1746606025,XAG,40.2401,41.7448
1746606025,XPD,1177.6795,1260.0628
1746606025,XPT,1213.3623,1255.1436
1746607414,USD,38.1579,39.0447
1746607414,EUR,43.3883,44.4258
1746607414,GBP,50.9442,52.1644
1746607414,JPY,0.2679,0.2743
1746607414,SAR,10.2795,10.4835
1746607414,CHF,46.5455,47.5852
1746607414,NOK,3.742,3.8245
1746607414,SEK,4.0057,4.0989
1746607414,CAD,27.8508,28.5556
1746607414,AUD,24.8325,25.5495
1746607414,DKK,5.8554,5.988
1746607414,XAU,4143.9851,4238.6481
1746607414,XAG,40.2037,41.6923
1746607414,XPD,1180.9043,1261.6979
1746607414,XPT,1210.6825,1255.8056
1746608172,USD,38.1584,39.0447
1746608172,EUR,43.3503,44.391
1746608172,GBP,50.8947,52.1181
1746608172,JPY,0.2679,0.2743
1746608172,SAR,10.2797,10.4835
1746608172,CHF,46.5348,47.5909
1746608172,NOK,3.7395,3.8221
1746608172,SEK,4.0048,4.0976
1746608172,CAD,27.8309,28.5433
1746608172,AUD,24.8213,25.5495
1746608172,DKK,5.8508,5.9832
1746608172,XAU,4140.5671,4234.918
1746608172,XAG,40.1309,41.6189
1746608172,XPD,1178.7477,1258.4003
1746608172,XPT,1210.7793,1249.7508
1746609076,USD,38.1584,39.0452
1746609076,EUR,43.3078,44.3491
1746609076,GBP,50.8561,52.0685
1746609076,JPY,0.2676,0.274
1746609076,SAR,10.2797,10.4836
1746609076,CHF,46.4953,47.5518
1746609076,NOK,3.7377,3.8204
1746609076,SEK,3.9989,4.0917
1746609076,CAD,27.8188,28.5274
1746609076,AUD,24.7904,25.5112
1746609076,DKK,5.8447,5.9774
1746609076,XAU,4138.1251,4232.5354
1746609076,XAG,40.0884,41.5731
1746609076,XPD,1177.8295,1257.5011
1746609076,XPT,1207.6082,1251.5546
1746610362,USD,38.1569,39.0452
1746610362,EUR,43.337,44.3761
1746610362,GBP,50.8695,52.0917
1746610362,JPY,0.2679,0.2742
1746610362,SAR,10.2793,10.4836
1746610362,CHF,46.5726,47.637
1746610362,NOK,3.7392,3.8222
1746610362,SEK,4.0058,4.0985
1746610362,CAD,27.8197,28.5274
1746610362,AUD,24.7894,25.5073
1746610362,DKK,5.8492,5.9821
1746610362,XAU,4133.0409,4227.7124
1746610362,XAG,39.9865,41.4727
1746610362,XPD,1176.8422,1256.555
1746610362,XPT,1203.7535,1247.7433
1746611077,USD,38.1594,39.0452
1746611077,EUR,43.3514,44.3877
1746611077,GBP,50.8922,52.1072
1746611077,JPY,0.2679,0.2743
1746611077,SAR,10.2799,10.4836
1746611077,CHF,46.6096,47.6484
1746611077,NOK,3.7393,3.8217
1746611077,SEK,4.0052,4.0978
1746611077,CAD,27.8215,28.5254
1746611077,AUD,24.7987,25.5228
1746611077,DKK,5.8502,5.9832
1746611077,XAU,4135.4553,4229.8439
1746611077,XAG,40.0818,41.5885
1746611077,XPD,1175.7268,1258.0726
1746611077,XPT,1208.5578,1246.89
1746611442,USD,38.1594,39.0452
1746611442,EUR,43.336,44.3761
1746611442,GBP,50.8729,52.1033
1746611442,JPY,0.2679,0.2743
1746611442,SAR,10.2799,10.4836
1746611442,CHF,46.5926,47.6655
1746611442,NOK,3.738,3.8202
